,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW
4487,184.5,81.30000305,86.5999985,823.268
1823,182.7,84.59999847,89.8000031,819.767
3110,185.10001,85.542239,90.452079,805.48
5306,182.7,84.59999847,89.4000015,749.3774
5307,185.10001,84.40000153,89.4000015,748.2101
3895,185.2,86.59999847,91.9000015,770.1556
3832,186.60001,84.40000153,88.6999969,815.214
5944,183.0,87.0,91.6999969,784.0467
3249,182.89999,81.40000153,86.1999969,805.875
2156,182.10001,85.80000305,91.0999985,812.879
2282,185.10001,83.69999695,88.5999985,803.658
2395,187.0,86.09999847,91.1999969,907.432
4022,184.5,83.30000305,88.1999969,793.2685
2555,187.8,84.90000153,89.8000031,844.047
5523,184.60001,85.09999847,90.0,805.875
1165,181.2,85.40000153,90.3000031,788.5992
643,182.3,86.80000305,91.9000015,786.3813
5155,186.2,83.69999695,88.0999985,887.821
992,182.10001,83.69999695,88.5999985,849.766
3148,187.7,83.19999695,88.5,899.377
4532,183.5,82.80000305,87.8000031,820.934
4454,189.2,82.30000305,86.9000015,838.21
2558,185.0,84.09999847,88.4000015,846.265
5751,185.10001,84.19999695,89.0999985,832.49
1584,184.3,84.69999695,89.4000015,880.934
1715,181.8,84.40000153,89.5,800.156
5218,184.2,86.59999847,91.5999985,765.6031
1982,183.60001,85.542239,90.452079,770.1556
1414,184.0,85.90000153,91.0,815.214
1315,184.60001,84.5,89.1999969,897.043
3875,186.8,81.59999847,86.1999969,849.766
254,182.8,85.5,89.5,790.9338
2055,187.10001,87.69999695,93.0,823.268
5600,188.0,83.5,88.3000031,918.988
3812,186.8,84.69999695,89.1999969,775.9922
1422,183.3,87.40000153,92.3000031,788.5992
5465,184.10001,83.90000153,88.4000015,814.047
3845,185.39999,84.80000305,89.1999969,811.712
2097,186.3,84.40000153,89.4000015,905.097
614,186.89999,84.69999695,89.6999969,902.879
1420,182.39999,86.5,91.8000031,785.214
2651,185.10001,85.59999847,90.5,912.101
1755,183.2,84.80000305,89.5999985,779.3774
462,184.89999,85.19999695,90.3000031,801.323
5797,185.10001,84.0,88.5,752.8794
5911,188.7,84.19999695,88.8000031,912.101
553,187.0,84.69999695,89.4000015,910.934
5216,184.60001,87.09999847,92.1999969,772.4903
4483,183.8,81.90000153,86.4000015,810.545
5426,187.39999,82.80000305,88.0,870.545
2704,182.60001,86.30000305,91.1999969,787.4319
1857,182.60001,84.80000305,89.8000031,819.767
2387,187.60001,86.40000153,91.4000015,907.432
616,185.39999,85.69999695,90.9000015,837.043
2697,181.3,85.90000153,90.6999969,781.712
5491,185.10001,83.90000153,88.6999969,808.21
605,186.7,84.09999847,88.6999969,902.879
815,186.3,84.69999695,89.1999969,921.323
1567,185.1265,85.542239,90.452079,805.48
5915,188.5,84.19999695,89.0999985,916.654
2065,184.5,85.09999847,89.3000031,906.265
2059,187.0,86.59999847,91.5999985,868.21
4644,184.8,82.80000305,87.5,802.49
2714,181.2,85.0,90.3000031,779.3774
4820,185.89999,82.90000153,87.6999969,847.432
5166,188.7,83.69999695,88.4000015,906.265
5641,188.89999,83.40000153,88.0,909.766
174,183.0,84.90000153,89.5999985,832.49
2887,188.3,84.19999695,89.0,900.545
2113,185.0,84.09999847,88.9000015,923.541
3259,182.39999,82.80000305,88.0,811.712
4839,186.39999,83.59999847,88.5999985,835.875
5764,186.7,85.59999847,90.5999985,786.3813
5338,185.8,82.80000305,88.0,895.875
167,184.89999,84.90000153,89.6999969,819.767
4341,185.8,84.5,89.0999985,790.9338
3434,182.7,83.40000153,88.3000031,815.214
1863,183.7,85.40000153,90.3000031,793.2685
1889,183.60001,84.80000305,89.1999969,786.3813
3368,183.2,84.19999695,88.4000015,789.7665
5242,182.8,86.19999695,91.3000031,770.1556
5342,186.3,82.69999695,88.1999969,891.323
4278,187.3,84.30000305,89.3000031,918.988
5229,183.2,85.40000153,90.1999969,773.6576
4983,184.10001,85.09999847,90.0999985,803.658
427,183.3,85.90000153,91.0,801.323
620,186.2,85.69999695,90.5999985,824.436
2112,184.60001,84.09999847,88.6999969,908.599
2491,183.3,85.0,89.9000015,803.658
4142,183.3,82.59999847,86.9000015,802.49
2978,184.5,85.09999847,90.4000015,820.934
5492,184.89999,84.40000153,89.3000031,804.825
5084,185.89999,84.5,89.3000031,900.545
1498,183.60001,84.09999847,88.8000031,825.486
5291,183.7,87.0,91.8000031,765.6031
468,181.7,85.30000305,90.1999969,802.49
699,185.60001,86.59999847,92.0999985,773.6576
4984,182.39999,85.19999695,90.3000031,793.2685
5536,183.8,84.80000305,89.5999985,808.21
2829,183.0,83.69999695,88.3000031,817.432
3060,183.8,84.30000305,88.8000031,801.323
4270,188.3,84.0,88.8000031,910.934
3576,182.7,83.19999695,87.5,827.821
4496,182.60001,82.19999695,86.9000015,825.486
110,183.5,87.59999847,92.5,785.214
4922,183.10001,83.59999847,87.8000031,784.0467
1055,186.10001,85.5,90.0,897.043
1344,184.60001,84.59999847,88.9000015,901.712
4749,184.89999,83.40000153,88.3000031,796.6537
5553,182.89999,84.5,89.8000031,798.9883
5624,188.0,84.0,88.4000015,918.988
3334,185.7,84.40000153,88.5999985,797.821
5705,185.60001,85.90000153,91.0,752.8794
3396,187.7,83.30000305,88.5999985,888.988
3807,183.5,85.59999847,90.5999985,785.214
4241,188.5,84.40000153,89.4000015,917.821
1975,182.0,86.19999695,91.3000031,804.825
2114,185.39999,84.0,88.6999969,905.097
3384,186.39999,83.19999695,88.0,915.486
927,185.60001,85.09999847,90.8000031,785.214
1643,187.7,84.59999847,89.9000015,910.934
4072,182.39999,82.59999847,86.8000031,805.875
3394,185.39999,83.59999847,88.0999985,912.101
398,181.89999,85.80000305,90.3000031,812.879
1161,182.0,84.69999695,89.6999969,781.712
1346,186.89999,84.5,89.1999969,900.545
4982,184.2,85.30000305,90.1999969,798.9883
3190,186.2,83.30000305,88.0,895.875
5037,184.8,84.59999847,89.5,786.3813
3625,187.89999,86.09999847,90.6999969,809.377
968,183.7,85.69999695,90.6999969,778.2101
1029,185.1265,85.542239,90.452079,805.48
2232,184.2,84.0,89.1999969,809.377
4655,185.39999,82.80000305,87.3000031,824.436
3426,184.39999,83.40000153,87.8000031,795.6031
2128,186.0,85.30000305,90.5999985,909.766
245,183.39999,85.59999847,89.5999985,782.8794
5746,184.5,84.19999695,89.0999985,825.486
53,186.39999,85.80000305,90.5999985,910.934
2876,187.60001,83.69999695,88.9000015,907.432
1311,186.7,84.59999847,89.5999985,899.377
4300,183.7,85.542239,90.452079,805.48
4665,186.89999,85.542239,90.452079,805.48
3379,187.2,85.09999847,89.0,899.377
3418,185.10001,84.5,89.6999969,883.268
224,182.8,85.59999847,91.0999985,775.9922
2247,181.0,84.0,88.8000031,802.49
3457,183.5,84.19999695,88.8000031,818.599
5170,189.3,84.0,88.5999985,890.156
3226,188.0,85.09999847,90.0,910.934
4727,183.3,83.90000153,89.3000031,797.821
3047,182.7,84.0,88.5999985,815.214
1491,183.10001,83.90000153,88.9000015,831.323
4223,187.10001,83.69999695,88.6999969,923.541
3048,184.39999,84.09999847,88.6999969,809.377
4599,183.7,83.90000153,88.4000015,785.214
3955,185.10001,84.40000153,88.8000031,788.5992
3081,183.2,85.19999695,90.0,757.4319
4248,189.10001,83.69999695,88.8000031,910.934
2916,184.39999,85.19999695,90.1999969,815.214
1397,184.2,85.80000305,90.5999985,880.934
4386,185.7,83.90000153,89.0,788.5992
4015,186.10001,83.40000153,88.3000031,789.7665
226,183.0,85.59999847,90.5999985,787.4319
415,182.89999,84.90000153,89.9000015,816.265
4048,183.3,82.80000305,87.3000031,789.7665
1981,182.89999,85.542239,90.452079,805.48
4898,183.8,83.59999847,88.0,811.712
671,185.8,86.40000153,91.5,773.6576
134,184.7,85.80000305,91.0999985,830.156
5692,186.89999,84.40000153,88.0,894.708
898,182.0,85.09999847,89.8000031,793.2685
5817,186.2,83.69999695,88.0999985,910.934
4294,184.3,83.19999695,87.8000031,812.879
2989,185.39999,84.90000153,90.1999969,807.043
190,184.7,85.59999847,90.8000031,834.825
459,183.60001,85.30000305,90.5,805.875
5194,183.8,85.59999847,90.0999985,797.821
1340,186.8,84.40000153,89.5999985,905.097
3971,183.3,85.90000153,90.6999969,790.9338
1055,186.10001,85.5,90.0,897.043
2451,186.7,85.80000305,90.9000015,910.934
2467,182.60001,86.0,90.5999985,802.49
3292,185.10001,84.30000305,89.1999969,787.4319
694,185.7,86.59999847,91.9000015,774.8249
104,184.60001,87.30000305,92.5,770.1556
2839,184.39999,83.40000153,89.0,822.101
2871,186.2,83.69999695,88.5,893.541
2583,187.8,85.542239,90.452079,805.48
3562,183.5,82.80000305,87.5,833.658
4583,183.89999,82.59999847,87.3000031,786.3813
679,185.3,86.19999695,91.5,780.5447
3168,186.0,82.5,87.3000031,894.708
4703,188.8,82.69999695,88.0999985,880.934
5703,184.3,85.09999847,90.8000031,721.712
1906,182.5,84.5,88.9000015,778.2101
4260,186.10001,82.5,86.6999969,912.101
2658,183.0,86.0,91.3000031,807.043
881,184.60001,85.09999847,89.5999985,784.0467
4528,186.7,83.09999847,88.0999985,818.599
1053,186.3,85.40000153,90.1999969,887.821
3738,187.39999,84.69999695,89.3000031,846.265
5242,182.8,86.19999695,91.3000031,770.1556
3090,185.39999,84.90000153,89.6999969,762.1011
3216,187.8,83.69999695,89.0,901.712
3133,187.3,83.59999847,88.5999985,910.934
5208,183.0,86.80000305,91.6999969,764.4358
1334,185.89999,84.90000153,89.5999985,897.043
3580,182.7,83.30000305,87.9000015,837.043
5745,185.0,84.30000305,89.0999985,822.101
774,184.89999,83.30000305,87.9000015,832.49
3323,185.2,83.80000305,89.0,775.9922
3746,183.8,84.69999695,89.4000015,837.043
1247,183.0,84.59999847,89.1999969,825.486
839,185.89999,85.69999695,90.8000031,786.3813
3800,183.5,84.69999695,89.5999985,814.047
4018,183.8,82.80000305,87.6999969,797.821
3547,185.10001,85.542239,94.1999969,800.156
4363,186.10001,85.40000153,90.1999969,764.4358
467,182.60001,85.5,90.9000015,807.043
824,188.3,85.59999847,90.6999969,916.654
3067,183.10001,85.09999847,89.4000015,765.6031
2364,187.7,84.80000305,89.5999985,913.152
5953,185.60001,87.30000305,92.5,795.6031
1430,183.7,86.5,92.0,789.7665
3174,185.8,83.19999695,88.0999985,905.097
3763,184.39999,83.90000153,88.4000015,855.486
5695,187.5,82.90000153,86.0,872.879
4637,184.0,83.59999847,87.8000031,792.1011
3956,184.39999,84.09999847,88.5999985,780.5447
2946,181.7,84.80000305,89.9000015,809.377
5752,184.39999,84.30000305,89.0,832.49
4127,184.10001,82.59999847,87.1999969,825.486
1629,185.39999,84.40000153,89.5,902.879
2963,181.89999,84.40000153,89.0,801.323
3972,184.0,85.69999695,90.5999985,792.1011
5476,185.5,83.19999695,88.1999969,820.934
2325,188.60001,84.90000153,89.8000031,923.541
4223,187.10001,83.69999695,88.6999969,923.541
386,184.10001,85.90000153,91.0999985,810.545
1108,181.8,85.0,89.4000015,781.712
5390,186.8,82.5,87.0999985,899.377
5810,187.0,83.69999695,88.4000015,901.712
3064,185.10001,84.59999847,89.4000015,757.4319
5600,188.0,83.5,88.3000031,918.988
2211,182.5,84.30000305,89.1999969,785.214
1432,182.7,86.09999847,91.0999985,790.9338
103,182.3,86.69999695,91.9000015,775.9922
5934,186.10001,86.69999695,92.0,773.6576
90,185.3,86.90000153,92.0,817.432
4837,183.5,83.09999847,87.8000031,840.545
4508,185.3,83.0,88.0,830.156
5146,187.0,83.80000305,88.4000015,908.599
299,182.3,88.19999695,93.0999985,810.545
2117,186.89999,84.0,89.0999985,912.101
1395,187.2,84.69999695,89.4000015,893.541
5725,182.5,83.40000153,88.0999985,827.821
5272,185.0,86.09999847,91.5,765.6031
265,183.39999,85.542239,90.452079,805.48
630,184.89999,85.30000305,90.1999969,808.21
2166,185.0,86.80000305,92.5,797.821
1702,182.10001,84.69999695,89.6999969,807.043
2938,183.7,83.80000305,88.5,789.7665
3903,186.60001,87.0,92.0999985,773.6576
1828,185.10001,84.90000153,89.8000031,814.047
3488,185.39999,83.19999695,88.1999969,798.9883
2558,185.0,84.09999847,88.4000015,846.265
3191,186.0,83.59999847,88.4000015,907.432
3431,182.7,83.69999695,88.5,809.377
5000,185.39999,84.30000305,89.4000015,805.875
1106,184.60001,84.80000305,89.9000015,789.7665
1379,187.5,85.09999847,89.8000031,884.319
4664,189.39999,85.542239,90.452079,805.48
3794,183.39999,85.09999847,89.8000031,810.545
5662,186.3,83.40000153,87.5,898.21
271,185.5,86.30000305,91.8000031,800.156
763,185.10001,82.40000153,87.1999969,849.766
4451,189.0,83.5,88.4000015,893.541
637,185.60001,86.09999847,91.3000031,798.9883
1831,185.39999,85.0,89.9000015,814.047
4482,186.10001,82.09999847,86.9000015,816.265
2841,182.60001,83.59999847,88.0999985,814.047
5507,183.39999,85.09999847,89.8000031,796.6537
4339,183.3,84.69999695,88.8000031,795.6031
3036,184.10001,84.69999695,89.5999985,811.712
3847,186.5,83.80000305,88.5999985,830.156
4153,183.2,84.40000153,88.9000015,750.5447
3559,184.39999,83.5,88.3000031,831.323
3319,185.2,83.90000153,87.6999969,782.8794
1767,183.5,85.542239,90.452079,805.48
5223,184.5,86.09999847,91.5,757.4319
1826,182.60001,84.69999695,89.5,804.825
3515,183.3,83.80000305,88.5,810.545
2190,182.2,84.90000153,89.6999969,804.825
242,186.5,85.40000153,90.0999985,785.214
2956,182.3,84.0,88.9000015,805.875
2184,184.5,87.59999847,92.1999969,786.3813
1351,185.10001,84.5,89.3000031,899.377
5868,186.60001,83.80000305,88.4000015,925.875
2335,186.3,84.30000305,89.0,903.93
786,182.39999,82.90000153,87.5,847.432
4877,185.2,83.80000305,88.5,790.9338
4680,189.2,84.5,89.4000015,872.879
5832,186.10001,83.40000153,88.5999985,905.097
3640,187.2,84.09999847,88.8000031,873.93
2144,184.89999,86.0,91.5999985,805.875
3086,185.2,85.19999695,89.9000015,768.9883
1943,185.2,85.30000305,89.5,812.879
1103,183.3,85.09999847,89.5,793.2685
1923,181.60001,84.09999847,89.0999985,767.821
2385,185.2,85.80000305,90.9000015,912.101
2465,184.8,86.0,90.9000015,805.875
3897,186.39999,86.59999847,91.6999969,774.8249
5634,189.2,83.59999847,88.0999985,915.486
2781,182.39999,84.69999695,89.0999985,827.821
5501,186.60001,85.19999695,90.3000031,793.2685
4813,183.89999,82.90000153,87.6999969,844.047
1295,187.39999,84.19999695,88.8000031,883.268
3097,184.39999,85.09999847,89.5999985,766.7704
1655,187.8,84.30000305,89.0,898.21
949,184.10001,85.5,90.3000031,779.3774
4282,188.2,83.90000153,89.0999985,909.766
2772,184.10001,86.09999847,91.4000015,818.599
5614,185.7,84.0,88.5,915.486
686,183.0,85.90000153,91.0,781.712
413,185.3,84.80000305,90.0,801.323
3306,184.10001,84.19999695,89.0999985,786.3813
4763,183.10001,83.80000305,89.0999985,794.4358
4261,187.2,82.5,87.4000015,915.486
1972,183.8,85.59999847,91.4000015,818.599
2103,184.2,83.90000153,88.5,906.265
1724,184.3,84.59999847,90.1999969,792.1011
3359,186.2,83.40000153,88.9000015,800.156
1710,181.2,84.30000305,89.0999985,792.1011
1533,184.5,82.69999695,87.5999985,827.821
5364,188.2,84.5,89.4000015,918.988
1306,184.5,84.30000305,89.0999985,906.265
5307,185.10001,84.40000153,89.4000015,748.2101
4155,187.60001,85.542239,90.452079,805.48
2361,184.89999,85.09999847,89.6999969,905.097
3822,186.60001,85.542239,90.452079,805.48
237,183.3,85.0,90.0,792.1011
166,185.60001,85.59999847,90.3000031,833.658
5772,184.39999,84.59999847,89.5,794.4358
3351,182.8,83.90000153,88.5,782.8794
2573,187.7,84.5,89.1999969,817.432
4425,188.2,84.59999847,89.5999985,855.486
2016,184.60001,82.69999695,87.5999985,853.268
5663,189.2,83.80000305,88.6999969,890.156
5906,186.2,84.30000305,89.0,910.934
2038,185.7,83.69999695,88.4000015,861.323
5539,185.8,84.59999847,89.5999985,802.49
4568,183.5,83.5,88.0,767.821
810,188.89999,84.40000153,89.5,916.654
3266,185.39999,82.30000305,87.5,797.821
3439,185.7,83.69999695,88.6999969,807.043
103,182.3,86.69999695,91.9000015,775.9922
3858,183.89999,82.09999847,86.5,856.654
1412,182.39999,85.69999695,90.6999969,803.658
4355,182.89999,84.30000305,89.0,792.1011
1596,187.3,85.5,89.8000031,912.101
1991,184.5,83.69999695,89.1999969,858.988
2920,182.10001,84.30000305,89.0999985,804.825
1927,181.2,84.0,89.3000031,780.5447
2940,183.7,84.0,89.0,798.9883
484,187.3,86.19999695,90.0999985,873.93
1293,185.39999,85.0,89.0999985,907.432
635,185.39999,85.90000153,90.9000015,807.043
5708,183.8,85.542239,90.452079,805.48
4761,181.2,83.30000305,88.4000015,787.4319
5862,185.5,83.40000153,88.0999985,916.654
139,182.89999,85.59999847,90.5999985,827.821
4565,186.7,84.19999695,89.5,775.9922
666,183.7,86.5,91.3000031,778.2101
1392,187.10001,85.09999847,89.8000031,906.265
1917,184.60001,84.40000153,89.8000031,774.8249
5371,186.5,84.69999695,89.3000031,901.712
2296,181.7,83.5,87.9000015,792.1011
3365,185.7,84.09999847,88.5999985,794.4358
4259,185.60001,82.40000153,87.0,912.101
4112,183.10001,83.19999695,87.8000031,823.268
4675,186.2,83.40000153,88.1999969,860.156
1281,184.10001,85.80000305,90.6999969,830.156
4562,183.3,84.69999695,89.4000015,778.2101
570,185.39999,84.69999695,89.4000015,922.49
4921,183.39999,83.69999695,88.3000031,774.8249
4330,183.2,83.80000305,88.3000031,758.5992
1345,186.60001,84.59999847,89.0,894.708
3790,184.8,85.0,90.1999969,818.599
5046,182.39999,85.30000305,90.4000015,782.8794
1015,184.0,83.5,88.0999985,850.934
1058,185.60001,85.30000305,90.0,891.323
4824,185.60001,83.19999695,88.0999985,840.545
4140,185.39999,82.30000305,86.8000031,815.214
5261,182.89999,86.80000305,91.8000031,770.1556
3434,182.7,83.40000153,88.3000031,815.214
2316,187.8,85.19999695,90.1999969,884.319
5920,188.0,84.80000305,89.1999969,875.097
126,185.5,85.90000153,91.1999969,839.377
782,185.60001,82.90000153,87.4000015,828.988
2009,185.3,84.30000305,89.4000015,858.988
2443,184.39999,85.19999695,90.1999969,912.101
216,184.8,85.80000305,90.6999969,790.9338
1536,184.0,83.09999847,87.3000031,831.323
482,184.7,83.5,87.6999969,804.825
3073,186.3,85.40000153,90.6999969,762.1011
2030,182.5,83.40000153,88.1999969,860.156
5418,186.5,83.0,87.3000031,884.319
2084,187.3,84.69999695,89.6999969,914.319
4830,184.5,84.0,89.4000015,834.825
2211,182.5,84.30000305,89.1999969,785.214
5241,185.5,86.09999847,91.3000031,772.4903
2197,182.3,85.09999847,90.5999985,793.2685
1019,187.2,83.30000305,87.6999969,840.545
4457,186.8,85.59999847,90.5999985,780.5447
3461,183.2,83.90000153,88.6999969,810.545
5240,185.7,86.09999847,91.3000031,766.7704
5128,187.5,83.59999847,88.6999969,901.712
919,184.60001,86.0,91.1999969,787.4319
4564,187.2,84.69999695,89.4000015,788.5992
524,188.60001,86.69999695,92.6999969,805.48
2052,186.39999,89.09999847,93.9000015,778.2101
2110,184.39999,83.90000153,88.3000031,907.432
4742,182.60001,83.5,88.5999985,802.49
1704,183.3,84.80000305,89.8000031,787.4319
3405,186.8,84.0,89.1999969,913.152
3320,185.39999,84.80000305,89.1999969,795.6031
4120,184.60001,82.80000305,87.8000031,815.214
985,185.10001,85.542239,90.452079,805.48
3613,184.3,83.40000153,87.5,780.5447
4923,185.60001,83.19999695,87.5999985,808.21
2101,185.60001,84.09999847,89.0999985,901.712
1928,182.0,84.09999847,88.8000031,780.5447
4997,185.5,84.30000305,89.3000031,788.5992
3913,186.5,86.0,91.3000031,779.3774
3323,185.2,83.80000305,89.0,775.9922
5096,188.8,84.09999847,89.0,901.712
5478,182.3,84.0,88.5,816.265
155,183.2,85.5,90.0999985,839.377
955,185.60001,85.69999695,90.6999969,782.8794
1145,183.0,84.90000153,90.0999985,805.875
3514,185.2,85.5,90.0,815.214
2211,182.5,84.30000305,89.1999969,785.214
4388,185.5,83.90000153,88.5999985,784.0467
5678,188.7,83.90000153,88.5,893.541
5834,185.60001,83.59999847,88.3000031,893.541
3853,186.89999,83.30000305,87.9000015,841.712
2153,184.8,85.5,90.6999969,810.545
5811,185.89999,83.59999847,88.3000031,908.599
2933,185.2,84.09999847,89.1999969,808.21
2289,183.5,83.80000305,88.5,807.043
3494,183.39999,80.5,90.452079,807.043
1654,187.39999,84.40000153,89.4000015,901.712
3737,187.60001,85.19999695,90.1999969,850.934
2543,186.8,85.0,89.9000015,857.821
1255,184.3,84.5,89.3000031,825.486
2325,188.60001,84.90000153,89.8000031,923.541
1951,184.7,85.40000153,91.0,815.214
2198,181.10001,85.09999847,89.9000015,805.875
3910,186.10001,86.19999695,91.1999969,782.8794
3519,182.0,82.69999695,87.1999969,802.49
1225,183.60001,85.69999695,90.5,827.821
5751,185.10001,84.19999695,89.0999985,832.49
506,186.2,83.0,87.6999969,894.708
5695,187.5,82.90000153,86.0,872.879
2967,181.89999,84.80000305,90.0,808.21
5459,184.60001,84.40000153,89.0999985,817.432
3733,185.39999,85.09999847,90.0999985,853.268
1817,185.5,84.80000305,89.9000015,785.214
4431,186.0,84.90000153,89.6999969,879.766
1129,181.8,84.80000305,89.5,807.043
416,181.89999,84.59999847,89.4000015,807.043
4065,184.0,82.30000305,87.3000031,834.825
3074,186.10001,85.5,90.3000031,755.214
1659,187.3,83.69999695,88.8000031,905.097
5290,185.60001,86.80000305,92.3000031,755.214
3290,182.39999,84.0,88.8000031,792.1011
1385,187.2,84.40000153,89.5,891.323
3505,183.8,85.69999695,90.5999985,778.2101
1365,187.3,84.90000153,89.5,892.49
750,185.5,83.59999847,88.5999985,834.825
1865,185.3,85.5,90.6999969,807.043
5442,186.10001,85.542239,90.452079,805.48
550,186.0,84.69999695,89.0999985,917.821
2327,186.89999,84.90000153,89.3000031,913.152
5042,182.5,84.59999847,89.4000015,792.1011
635,185.39999,85.90000153,90.9000015,807.043
5835,187.60001,83.5,88.3000031,900.545
2739,184.10001,84.90000153,90.3000031,782.8794
5032,182.2,84.09999847,88.9000015,786.3813
4274,188.3,84.0,88.5999985,913.152
5594,186.0,82.80000305,87.1999969,903.93
326,186.0,85.0,90.1999969,832.49
5779,185.2,84.09999847,88.8000031,795.6031
3320,185.39999,84.80000305,89.1999969,795.6031
2190,182.2,84.90000153,89.6999969,804.825
4574,183.39999,83.59999847,88.1999969,788.5992
5719,185.10001,84.0,88.9000015,816.265
1239,185.7,84.90000153,89.8000031,834.825
2730,181.0,85.59999847,90.4000015,795.6031
974,182.3,85.30000305,89.9000015,772.4903
5851,187.5,83.59999847,88.0,915.486
1425,184.60001,87.59999847,92.9000015,792.1011
893,184.2,85.40000153,90.0999985,785.214
1346,186.89999,84.5,89.1999969,900.545
1767,183.5,85.542239,90.452079,805.48
1458,181.89999,85.19999695,90.3000031,825.486
3404,186.8,83.59999847,88.3000031,918.988
4099,184.60001,83.09999847,87.3000031,826.654
5340,184.8,82.59999847,87.0,893.541
719,182.7,85.542239,90.452079,759.7665
4807,185.0,83.40000153,88.0,827.821
2689,181.8,87.0,92.1999969,807.043
1760,183.0,84.09999847,88.9000015,785.214
2233,182.39999,84.19999695,89.1999969,815.214
1833,183.7,85.5,89.9000015,796.6537
4354,183.8,84.5,89.5,792.1011
5206,185.8,86.5,91.6999969,768.9883
3062,185.5,84.80000305,89.5,757.4319
1031,184.0,85.542239,90.452079,805.48
5429,187.2,83.19999695,87.8000031,885.486
5804,183.3,84.69999695,89.0999985,828.988
4455,188.3,83.09999847,88.0999985,810.545
1694,181.8,84.80000305,89.5,782.8794
4386,185.7,83.90000153,89.0,788.5992
2075,184.3,83.80000305,89.0999985,910.934
5524,183.0,84.90000153,89.4000015,802.49
4367,184.8,84.80000305,89.8000031,766.7704
5414,186.10001,82.80000305,87.5,883.268
4208,188.5,84.09999847,89.0,915.486
402,184.89999,85.5,91.0,810.545
5858,187.3,83.40000153,88.0999985,918.988
558,187.2,84.80000305,89.5,891.323
4860,186.5,83.80000305,88.8000031,831.323
1907,184.7,84.40000153,89.3000031,778.2101
5488,185.39999,83.80000305,88.5,822.101
1386,186.8,84.59999847,89.5999985,891.323
5814,185.60001,83.59999847,88.0,905.097
1551,181.8,82.30000305,86.5999985,818.599
2333,188.3,84.59999847,89.4000015,914.319
5817,186.2,83.69999695,88.0999985,910.934
1545,184.8,82.30000305,87.4000015,822.101
5679,186.2,84.0,87.9000015,892.49
3032,183.5,85.80000305,90.6999969,810.545
974,182.3,85.30000305,89.9000015,772.4903
4944,183.89999,83.69999695,88.8000031,775.9922
4491,186.2,81.80000305,86.5,826.654
4512,186.0,82.19999695,87.1999969,820.934
4948,182.60001,84.90000153,89.9000015,762.1011
4758,182.3,83.90000153,89.0,794.4358
5745,185.0,84.30000305,89.0999985,822.101
1806,184.10001,85.542239,90.452079,706.7704
3706,188.10001,83.90000153,89.3000031,876.265
826,189.2,85.59999847,90.4000015,931.712
5954,184.2,87.0,91.6999969,792.1011
1949,184.2,85.59999847,90.5999985,811.712
507,188.0,83.30000305,88.3000031,887.821
2595,187.5,85.09999847,90.1999969,880.934
4659,186.10001,84.5,90.0999985,695.214
3973,186.2,85.40000153,90.8000031,782.8794
4345,185.8,84.5,89.4000015,790.9338
2419,187.89999,86.40000153,91.3000031,894.708
5799,183.60001,85.542239,90.452079,805.48
1085,185.2,85.40000153,90.0999985,897.043
1849,185.3,84.80000305,89.8000031,814.047
4255,186.8,83.0,87.9000015,914.319
2337,186.7,85.0,89.5999985,918.988
4716,186.2,83.59999847,88.5,884.319
5586,185.10001,83.30000305,87.5999985,894.708
3294,182.7,84.69999695,89.0,782.8794
2351,184.89999,84.09999847,88.5999985,916.654
4005,183.2,82.90000153,87.8000031,790.9338
4899,183.7,83.30000305,88.1999969,802.49
4387,185.60001,84.09999847,88.6999969,782.8794
225,182.0,85.69999695,90.6999969,796.6537
3529,183.10001,82.80000305,87.4000015,812.879
448,181.89999,85.69999695,91.0,802.49
4404,187.3,85.542239,90.452079,805.48
5867,186.89999,83.90000153,88.0999985,923.541
3649,186.89999,84.19999695,88.8000031,886.654
4725,183.8,84.5,89.6999969,810.545
3102,183.8,87.59999847,92.5999985,805.48
4254,188.39999,82.90000153,87.8000031,901.712
2777,181.3,84.90000153,89.5999985,815.214
1644,187.7,84.80000305,90.1999969,887.821
1568,185.1265,85.542239,90.452079,805.48
5452,183.8,85.09999847,89.5999985,808.21
5674,189.3,84.19999695,88.5999985,892.49
3741,187.8,83.69999695,89.0,852.101
4860,186.5,83.80000305,88.8000031,831.323
3208,189.10001,83.69999695,88.8000031,891.323
3384,186.39999,83.19999695,88.0,915.486
3149,188.39999,83.19999695,88.5999985,916.654
1706,181.60001,84.30000305,89.0999985,788.5992
3599,183.2,84.40000153,88.9000015,809.377
2786,183.89999,85.19999695,89.8000031,825.486
812,189.60001,84.30000305,89.0,912.101
1590,188.10001,86.19999695,90.9000015,883.268
3683,186.7,83.80000305,88.9000015,875.097
741,183.0,84.30000305,89.0999985,830.156
178,182.3,85.0,89.5999985,822.101
4013,183.8,83.19999695,88.1999969,794.4358
1903,184.3,84.0,89.0999985,787.4319
1039,185.2,83.90000153,88.5,910.934
3472,185.7,83.40000153,88.0999985,819.767
906,183.8,85.0,90.1999969,774.8249
2937,182.60001,83.69999695,88.5999985,804.825
2972,185.0,85.19999695,89.9000015,802.49
4855,183.7,84.19999695,88.9000015,834.825
1210,183.10001,85.09999847,90.0,834.825
4241,188.5,84.40000153,89.4000015,917.821
4384,185.89999,84.09999847,88.8000031,789.7665
