,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,target
1601,186.89999,85.59999847,70.6999969,1102.879,3
3709,186.3,83.80000305,88.5,1078.599,0
4126,185.60001,82.40000153,67.1999969,1024.436,3
3014,184.2,86.09999847,71.0999985,1005.875,3
10982,183.8,84.19999695,88.5,1047.432,0
5043,184.3,84.40000153,89.6999969,1000.156,0
10170,183.5,85.69999695,90.5,992.1011,0
7302,185.2,85.40000153,90.1999969,1014.047,0
4072,182.39999,57.59999847,86.8000031,1005.875,2
1640,186.2,84.59999847,69.5,1112.101,3
5399,187.0,82.59999847,87.4000015,1105.097,0
5000,185.39999,84.30000305,89.4000015,1005.875,0
8637,184.39999,87.30000305,92.6999969,995.6031,0
43,189.60001,85.19999695,70.0,1107.432,3
10430,183.60001,86.90000153,92.0,982.8794,0
9036,187.2,84.80000305,89.5999985,1065.875,0
5515,198.7,85.40000153,90.5,995.6031,1
6594,184.39999,83.40000153,88.0999985,1003.658,0
11536,188.60001,88.90000153,93.9000015,995.6031,0
3243,202.0,85.542239,90.452079,1005.48,1
8587,183.7,84.19999695,89.3000031,1002.49,0
486,185.60001,84.0,89.1999969,1095.875,0
294,199.8,87.90000153,93.5,1002.49,1
6541,183.2,84.09999847,89.0999985,986.3813,0
3759,183.0,83.40000153,88.0999985,856.654,4
1014,185.2,83.59999847,88.3000031,860.156,4
5556,184.5,84.80000305,89.5999985,998.9883,0
4902,199.0,83.09999847,87.8000031,996.6537,1
816,186.7,84.90000153,69.1999969,1116.654,3
2693,185.10001,60.90000153,91.1999969,997.821,2
4294,184.3,83.19999695,67.8000031,1012.879,3
5170,189.3,84.0,88.5999985,1090.156,0
2748,198.60001,86.40000153,91.3000031,1003.658,1
2762,182.0,86.0,71.0,986.3813,3
989,196.89999,86.30000305,90.1999969,1028.988,1
2002,183.8,84.09999847,88.1999969,1056.654,0
10523,184.39999,84.0,88.6999969,1003.658,0
81,186.10001,86.69999695,72.3000031,1022.101,3
5929,185.3,87.09999847,91.8000031,972.4903,0
3749,186.10001,84.5,89.6999969,1038.21,0
2176,182.5,85.542239,90.452079,715.9922,4
4981,183.3,85.0,70.0,989.7665,3
5900,189.3,84.5,88.6999969,1106.265,0
44,189.7,85.19999695,90.0999985,1109.766,0
592,188.0,83.90000153,68.9000015,1131.712,3
10235,185.7,85.542239,90.452079,1005.48,0
5340,184.8,82.59999847,87.0,1093.541,0
1805,201.0,85.542239,90.452079,1005.48,1
779,182.8,82.59999847,87.0999985,1034.825,0
4990,185.2,84.59999847,89.9000015,798.9883,4
9758,188.3,87.5,92.5999985,1055.486,0
1887,181.3,84.90000153,89.3000031,985.214,0
2177,182.10001,89.40000153,94.6999969,744.8249,4
5692,186.89999,84.40000153,88.0,1094.708,0
8987,185.39999,84.90000153,90.0999985,977.0428,0
5599,186.89999,58.40000153,88.1999969,1110.934,2
4801,183.39999,84.40000153,89.1999969,1050.934,0
7149,184.3,84.59999847,88.9000015,1015.214,0
4189,186.2,82.80000305,87.1999969,914.319,4
272,186.10001,86.69999695,92.0,1015.214,0
3127,185.39999,83.59999847,88.4000015,910.934,4
3182,186.89999,83.09999847,88.5,1113.152,0
4323,183.2,83.90000153,68.0999985,1033.658,3
102,186.0,87.19999695,72.1999969,987.4319,3
9171,187.89999,86.80000305,91.5999985,1092.49,0
393,184.39999,85.80000305,91.0999985,812.879,4
2278,183.8,83.30000305,88.1999969,994.4358,0
267,185.3,88.19999695,93.4000015,921.712,0
5558,186.10001,85.0,89.5999985,814.047,4
137,183.5,85.69999695,90.5,845.097,4
4334,182.7,86.09999847,90.6999969,967.821,0
4139,182.89999,82.40000153,67.0999985,1008.21,3
5387,202.10001,83.59999847,88.5999985,1112.101,1
3889,183.60001,86.30000305,71.1999969,954.0467,3
3264,197.39999,82.30000305,86.9000015,997.821,1
824,188.3,85.59999847,90.6999969,916.654,4
6443,184.89999,82.5,86.9000015,1014.047,0
2500,183.3,85.09999847,70.0,1001.323,3
4406,188.7,85.542239,90.452079,1005.48,0
10620,187.5,86.0,90.9000015,982.8794,0
3844,186.60001,60.0,89.5999985,1026.654,2
89,201.5,86.69999695,92.0,1039.377,1
5231,185.3,85.90000153,91.1999969,967.821,0
4402,201.3,86.80000305,95.0,1005.48,1
5874,188.39999,83.40000153,88.0,1125.875,0
2254,184.39999,83.5,88.1999969,998.9883,0
3503,185.10001,85.69999695,70.6999969,994.4358,3
1180,182.60001,85.09999847,90.4000015,987.4319,0
1569,187.5,85.542239,90.452079,805.48,4
2132,184.0,60.19999695,89.9000015,1101.712,2
5373,188.7,84.90000153,89.8000031,1113.152,0
8734,184.39999,84.90000153,89.5999985,974.8249,0
4825,185.89999,83.5,68.4000015,1056.654,3
5037,184.8,84.59999847,69.5,986.3813,3
4158,188.8,64.0,93.9000015,949.3774,2
2477,181.3,86.0,90.1999969,805.875,4
6891,188.5,84.30000305,88.9000015,1009.377,0
102,186.0,62.19999695,92.1999969,987.4319,2
4907,186.3,83.80000305,88.4000015,808.21,4
4617,183.7,84.90000153,89.4000015,979.3774,0
6811,187.60001,88.30000305,93.6999969,990.9338,0
9715,187.2,88.0,93.1999969,1026.654,0
5713,186.0,84.30000305,88.6999969,820.934,4
2967,181.89999,59.80000305,90.0,1008.21,2
10122,183.8,86.59999847,91.5,1009.377,0
3963,186.7,59.80000305,90.0,984.0467,2
9242,182.39999,84.30000305,89.0999985,1018.599,0
817,186.7,84.90000153,69.4000015,1115.486,3
1786,184.60001,58.80000305,89.0,1053.268,2
2306,186.7,89.69999695,90.452079,1005.48,0
4800,183.3,83.59999847,88.8000031,1055.486,0
4017,184.10001,82.59999847,67.0,994.4358,3
8254,186.5,85.19999695,90.3000031,1046.265,0
10190,183.7,85.69999695,90.4000015,1001.323,0
2237,181.8,84.09999847,89.0999985,809.377,4
1692,182.5,84.5,89.8000031,995.6031,0
4063,182.2,82.59999847,87.1999969,832.49,4
5640,189.2,58.19999695,87.9000015,1106.265,2
2214,198.7,84.69999695,90.1999969,997.821,1
4467,200.7,83.19999695,87.6999969,1087.821,1
5305,198.60001,85.59999847,90.3000031,959.7665,1
3083,185.10001,85.40000153,90.0999985,965.6031,0
4982,184.2,60.30000305,90.1999969,998.9883,2
11149,186.89999,85.69999695,90.4000015,982.8794,0
1991,199.5,83.69999695,89.1999969,1058.988,1
2859,201.5,83.0,87.5999985,1101.712,1
1825,184.7,85.09999847,69.8000031,1018.599,3
2247,196.0,84.0,88.8000031,1002.49,1
11248,187.3,87.09999847,91.5999985,1003.658,0
5142,186.39999,84.09999847,68.4000015,1094.708,3
2744,183.7,85.59999847,90.9000015,789.7665,4
2394,186.7,85.59999847,90.8000031,1116.654,0
11227,186.89999,87.80000305,92.8000031,1000.156,0
3425,182.60001,83.69999695,88.0,1008.21,0
1369,186.89999,84.90000153,70.0999985,1106.265,3
1207,185.10001,84.40000153,89.5999985,1039.377,0
7433,188.60001,84.19999695,89.0,1070.545,0
6624,186.7,83.30000305,87.9000015,1107.432,0
2742,181.39999,85.69999695,91.1999969,985.214,0
4343,198.0,84.19999695,89.1999969,992.1011,1
3215,204.10001,84.09999847,89.3000031,1093.541,1
4558,185.89999,84.5,69.9000015,970.1556,3
3139,184.89999,83.59999847,87.8000031,1118.988,0
656,184.2,85.59999847,90.6999969,764.4358,4
4159,201.39999,86.59999847,91.3000031,989.7665,1
720,182.3,89.59999847,74.0999985,1018.599,3
5374,186.3,84.59999847,89.0,1109.766,0
3936,186.5,84.5,69.1999969,988.5992,3
1951,184.7,85.40000153,91.0,1015.214,0
2540,187.0,85.0,69.1999969,1049.766,3
10411,185.8,87.30000305,91.9000015,973.6576,0
55,187.3,86.09999847,90.9000015,1090.156,0
1910,183.7,84.19999695,89.3000031,980.5447,0
11033,183.3,85.69999695,90.4000015,993.2685,0
3153,186.3,83.0,88.0999985,918.988,4
318,185.39999,61.5,91.9000015,994.4358,2
974,182.3,85.30000305,69.9000015,972.4903,3
7531,183.2,83.30000305,88.3000031,989.7665,0
5227,183.0,59.69999695,89.9000015,964.4358,2
2700,181.2,86.40000153,91.3000031,778.2101,4
2227,182.2,83.90000153,69.0,1005.875,3
5304,185.39999,86.09999847,91.3000031,956.3813,0
3632,188.2,84.09999847,88.8000031,1086.654,0
9537,187.2,86.69999695,92.0,1009.377,0
8236,187.10001,84.80000305,90.0,1023.268,0
995,184.5,83.30000305,88.4000015,1056.654,0
1749,184.2,84.40000153,89.6999969,987.4319,0
3767,184.39999,83.09999847,88.3000031,1055.486,0
1136,197.5,84.40000153,88.9000015,1008.21,1
719,182.7,85.542239,90.452079,759.7665,4
5186,205.0,85.542239,90.452079,1005.48,1
4479,188.3,83.40000153,88.8000031,886.654,4
10377,185.2,86.90000153,91.8000031,979.3774,0
617,185.89999,85.30000305,90.3000031,835.875,4
5654,203.89999,82.69999695,87.1999969,1094.708,1
2844,182.10001,84.09999847,88.5999985,1008.21,0
11552,186.8,87.5,92.4000015,994.4358,0
9799,187.5,85.542239,90.452079,1005.48,0
2413,185.0,86.69999695,71.5,1099.377,3
2894,202.39999,83.40000153,88.4000015,1097.043,1
2866,186.39999,83.30000305,88.0,1105.097,0
9231,183.3,84.0,88.4000015,1001.323,0
1912,181.39999,59.5,89.3000031,971.3229,2
1838,182.89999,85.09999847,69.8000031,997.821,3
6137,186.3,82.19999695,86.8000031,1095.875,0
4790,186.60001,83.19999695,87.9000015,839.377,4
3017,185.3,85.30000305,90.6999969,1008.21,0
2934,182.5,83.90000153,68.8000031,1003.658,3
5432,185.8,82.19999695,86.8000031,1068.21,0
4675,186.2,83.40000153,88.1999969,860.156,4
2415,185.2,86.19999695,91.3000031,895.875,4
4234,189.0,83.69999695,88.5,916.654,4
10938,184.39999,86.0,90.5999985,1034.825,0
2492,196.3,84.69999695,89.3000031,1001.323,1
850,186.0,61.30000305,91.1999969,992.1011,2
5334,186.10001,59.40000153,89.1999969,1072.879,2
1909,181.3,84.59999847,89.3000031,767.821,4
4873,186.0,83.80000305,88.5,1008.21,0
7340,185.0,83.90000153,88.3000031,1015.214,0
4423,186.3,61.19999695,90.8000031,1026.654,2
10819,187.2,87.0,91.5,994.4358,0
7645,184.89999,84.80000305,89.5,1030.156,0
4689,186.2,83.90000153,88.5999985,858.988,4
5296,184.10001,87.59999847,92.9000015,963.2685,0
10837,184.10001,85.80000305,90.1999969,1012.879,0
4706,203.3,84.09999847,89.0999985,1075.097,1
4793,182.8,83.09999847,88.0999985,1044.047,0
15,187.5,85.19999695,90.3000031,1114.319,0
4163,202.2,82.69999695,87.0999985,1108.599,1
1795,183.3,84.19999695,89.0999985,768.9883,4
8593,184.2,83.69999695,88.4000015,1041.712,0
5134,189.7,84.09999847,88.5999985,901.712,4
7552,184.0,84.40000153,89.0,997.821,0
8948,185.0,86.30000305,91.1999969,977.0428,0
2310,188.0,87.09999847,92.8000031,981.712,0
1848,183.10001,84.59999847,89.1999969,1000.156,0
297,184.89999,87.80000305,93.0,1011.712,0
5884,185.60001,83.30000305,87.9000015,905.097,4
1495,199.3,83.5,89.1999969,1032.49,1
4391,184.0,82.69999695,86.8000031,1007.043,0
378,197.89999,86.19999695,91.0,1041.712,1
4122,184.7,82.59999847,67.4000015,1010.545,3
4332,185.89999,60.19999695,90.1999969,972.4903,2
4944,183.89999,83.69999695,88.8000031,775.9922,4
4689,201.2,83.90000153,88.5999985,1058.988,1
1111,184.10001,84.80000305,89.5999985,793.2685,4
10024,184.0,85.5,90.0999985,1020.934,0
2821,183.10001,83.5,88.1999969,1025.486,0
4409,187.2,85.542239,70.452079,1005.48,3
6500,181.8,84.0,88.8000031,966.7704,0
3605,182.5,84.90000153,69.4000015,1010.545,3
9510,186.2,87.0,92.3000031,1014.047,0
3033,181.89999,60.90000153,90.5999985,1008.21,2
3007,197.2,84.90000153,89.6999969,1011.712,1
439,197.3,85.40000153,90.5,995.6031,1
1210,183.10001,85.09999847,70.0,1034.825,3
6120,187.0,81.90000153,86.9000015,1114.319,0
4396,183.5,57.80000305,86.8000031,975.9922,2
5688,186.7,84.0,88.5999985,1100.545,0
2698,197.8,86.09999847,90.9000015,990.9338,1
2174,184.89999,85.542239,90.452079,954.0467,0
1475,183.39999,84.09999847,89.5,835.875,4
1140,181.39999,84.90000153,69.5999985,1014.047,3
11596,183.3,85.90000153,90.4000015,977.0428,0
2466,199.7,85.90000153,90.8000031,1009.377,1
3638,187.60001,84.0,89.0999985,1083.268,0
4180,187.8,82.59999847,67.4000015,1117.821,3
653,184.8,86.40000153,91.4000015,775.9922,4
6543,182.2,84.19999695,89.0,986.3813,0
2415,185.2,86.19999695,71.3000031,1095.875,3
9010,183.60001,82.5,87.1999969,993.2685,0
5371,186.5,84.69999695,69.3000031,1101.712,3
4028,200.89999,82.19999695,87.0999985,997.821,1
5193,182.8,86.59999847,71.4000015,926.3813,3
9677,185.5,88.40000153,93.5999985,1005.875,0
4819,183.60001,82.80000305,87.5999985,1050.934,0
4360,199.39999,85.80000305,90.8000031,967.821,1
10723,185.10001,87.0,92.0,987.4319,0
2017,182.5,58.0,87.6999969,1050.934,2
573,188.0,84.69999695,89.3000031,1122.49,0
3461,183.2,83.90000153,88.6999969,1010.545,0
5200,186.10001,85.80000305,91.3000031,948.2101,0
5773,182.7,84.30000305,89.0999985,978.2101,0
465,184.8,85.30000305,70.6999969,1007.043,3
3363,183.3,83.59999847,68.5999985,1002.49,3
3383,185.7,83.40000153,88.0999985,1106.265,0
5446,185.60001,87.09999847,92.0,970.1556,0
1890,196.3,84.19999695,89.0,986.3813,1
5674,189.3,84.19999695,68.5999985,1092.49,3
10191,183.60001,86.0,90.3000031,1001.323,0
105,186.60001,62.19999695,92.3000031,993.2685,2
2753,182.5,85.59999847,90.5999985,997.821,0
9731,186.39999,89.30000305,94.6999969,1026.654,0
4864,185.8,59.09999847,89.1999969,1039.377,2
9253,183.2,83.5,88.1999969,1019.767,0
6553,183.0,85.19999695,89.8000031,1001.323,0
5364,188.2,59.5,89.4000015,1118.988,2
10388,185.7,87.5,92.4000015,984.0467,0
3752,185.8,84.40000153,89.0,1026.654,0
10019,185.2,85.30000305,90.1999969,1024.436,0
2403,186.7,86.19999695,91.4000015,1087.821,0
1621,200.3,84.19999695,88.6999969,1095.875,1
6018,185.0,87.30000305,92.5999985,962.1011,0
5560,183.2,85.542239,70.452079,1009.377,3
2755,183.0,85.80000305,91.0999985,1002.49,0
9626,185.8,85.90000153,90.6999969,1107.432,0
2559,185.3,58.59999847,88.0999985,1038.21,2
451,184.39999,85.80000305,91.4000015,1007.043,0
880,185.0,84.69999695,69.0999985,974.8249,3
4236,185.89999,83.69999695,88.5,1117.821,0
5680,188.39999,84.19999695,68.5,1093.541,3
4348,199.10001,84.69999695,90.1999969,979.3774,1
6531,183.10001,83.59999847,88.4000015,989.7665,0
2898,184.2,83.80000305,68.0,1033.658,3
4269,189.0,83.59999847,88.8000031,1115.486,0
5162,187.60001,83.80000305,88.5,893.541,4
5907,188.2,84.09999847,88.6999969,913.152,4
9432,185.60001,87.90000153,92.8000031,1005.875,0
3548,183.0,62.09999847,91.1999969,1038.21,2
2161,181.8,86.5,91.8000031,820.934,4
7091,185.10001,86.80000305,91.6999969,984.0467,0
2500,183.3,85.09999847,90.0,1001.323,0
1825,184.7,85.09999847,69.8000031,1018.599,3
5238,183.5,85.80000305,70.9000015,974.8249,3
787,183.3,82.80000305,67.3000031,1045.097,3
1219,185.10001,86.19999695,91.0,834.825,4
4902,184.0,83.09999847,67.8000031,996.6537,3
2517,182.8,84.0,68.8000031,1038.21,3
2620,187.0,85.30000305,90.1999969,1107.432,0
1188,182.0,84.59999847,89.8000031,980.5447,0
3413,188.10001,84.19999695,89.1999969,1097.043,0
11192,185.1265,85.542239,90.452079,1005.48,0
4403,185.1265,85.542239,90.452079,805.48,4
2396,201.8,85.59999847,91.0,1101.712,1
1565,181.89999,82.19999695,86.1999969,805.48,4
8950,185.3,86.19999695,90.9000015,984.0467,0
10974,185.7,85.40000153,89.9000015,1054.436,0
5104,202.10001,84.09999847,89.0,1112.101,1
3464,183.89999,84.19999695,88.8000031,805.875,4
2619,186.60001,85.0,89.9000015,1101.712,0
4834,184.0,83.80000305,88.1999969,1048.599,0
7165,184.0,84.09999847,88.5,1015.214,0
5222,185.39999,61.09999847,91.1999969,962.1011,2
163,185.39999,85.0,70.3000031,1037.043,3
2562,186.8,84.90000153,89.5,1015.214,0
1628,187.39999,84.19999695,89.0,900.545,4
39,188.10001,85.0,89.8000031,905.097,4
176,182.60001,84.69999695,89.4000015,828.988,4
584,187.8,59.69999695,89.5999985,1113.152,2
5462,184.5,84.30000305,88.6999969,1005.875,0
713,200.2,87.0,92.1999969,997.821,1
2621,187.3,60.59999847,90.5999985,1105.097,2
5706,183.8,85.542239,90.452079,1005.48,0
1754,181.60001,59.80000305,89.9000015,990.9338,2
4772,183.0,84.40000153,89.3000031,790.9338,4
4017,184.10001,82.59999847,87.0,794.4358,4
2177,197.10001,89.40000153,94.6999969,944.8249,1
5525,185.39999,85.0,89.6999969,994.4358,0
4566,201.2,84.30000305,89.3000031,984.0467,1
581,185.89999,84.80000305,89.3000031,1107.432,0
9589,187.0,84.80000305,89.1999969,1011.712,0
1227,183.2,85.0,89.4000015,1022.101,0
8470,183.60001,85.80000305,90.8000031,1014.047,0
235,183.89999,84.69999695,69.4000015,996.6537,3
9418,184.10001,87.30000305,92.3000031,1003.658,0
11162,186.10001,86.90000153,91.9000015,970.1556,0
10545,184.3,84.19999695,88.6999969,998.9883,0
10516,184.0,85.80000305,90.0999985,1011.712,0
5997,185.8,61.59999847,92.0999985,994.4358,2
8578,181.7,82.59999847,87.3000031,1000.156,0
5214,184.60001,87.0,92.1999969,974.8249,0
7998,187.2,85.30000305,90.6999969,1078.599,0
5959,183.7,86.90000153,92.0999985,993.2685,0
4481,184.3,82.69999695,87.5999985,1018.599,0
1387,184.39999,84.5,89.1999969,1086.654,0
10894,185.5,84.80000305,89.5999985,1009.377,0
7987,185.89999,84.80000305,89.5999985,1071.712,0
4260,186.10001,82.5,86.6999969,1112.101,0
1259,200.0,85.09999847,89.9000015,1026.654,1
855,185.3,86.5,91.6999969,1005.875,0
1221,185.89999,86.30000305,91.3000031,1034.825,0
10061,184.10001,85.40000153,89.6999969,1010.545,0
633,184.0,85.80000305,90.6999969,1012.879,0
4614,186.8,84.5,69.1999969,995.6031,3
10304,188.7,86.59999847,91.5,1065.875,0
143,185.7,85.30000305,90.0999985,1028.988,0
463,183.39999,85.5,90.6999969,1016.265,0
305,185.39999,87.90000153,93.0999985,818.599,4
42,188.7,60.19999695,89.8000031,1103.93,2
245,183.39999,85.59999847,89.5999985,782.8794,4
2499,181.60001,85.09999847,89.6999969,804.825,4
594,187.39999,83.90000153,88.3000031,1122.49,0
5181,189.39999,83.30000305,88.5,857.821,4
2452,185.60001,61.40000153,91.6999969,1067.043,2
9736,187.89999,89.59999847,90.452079,1024.436,0
5505,185.7,84.80000305,89.6999969,1000.156,0
10551,183.3,84.0,88.5999985,995.6031,0
4689,186.2,58.90000153,88.5999985,1058.988,2
3423,187.89999,85.40000153,90.4000015,1018.599,0
5225,184.5,85.59999847,90.1999969,981.712,0
11163,185.7,86.59999847,91.5999985,971.3229,0
2165,184.39999,86.69999695,92.0,1015.214,0
5580,185.39999,84.69999695,69.3000031,1054.436,3
5349,187.2,82.5,87.6999969,1098.21,0
4873,186.0,83.80000305,68.5,1008.21,3
5777,182.60001,83.69999695,68.5999985,996.6537,3
1041,187.8,83.59999847,88.4000015,893.541,4
825,188.60001,85.69999695,70.4000015,1125.875,3
3451,200.10001,83.69999695,88.5999985,1003.658,1
1038,200.8,84.90000153,89.0,1113.152,1
4833,183.89999,84.30000305,89.0999985,1034.825,0
3495,200.3,82.40000153,88.0,988.5992,1
3867,184.39999,81.80000305,87.1999969,1057.821,0
1902,182.3,84.30000305,88.9000015,981.712,0
534,187.3,89.09999847,93.0999985,870.545,4
8335,184.60001,85.90000153,91.3000031,994.4358,0
2342,188.89999,85.09999847,90.0999985,1107.432,0
3549,184.2,86.0,90.0999985,1030.156,0
11122,185.60001,86.0,90.5999985,997.821,0
2117,201.89999,84.0,89.0999985,1112.101,1
119,183.10001,85.542239,90.452079,997.821,0
2642,186.89999,84.09999847,89.1999969,910.934,4
2312,187.3,59.40000153,88.5999985,1090.156,2
10700,186.89999,85.09999847,89.8000031,1054.436,0
4487,184.5,56.30000305,86.5999985,1023.268,2
5860,188.2,83.5,88.8000031,1127.043,0
3342,184.3,84.40000153,89.5,987.4319,0
5650,204.39999,83.90000153,88.0,1107.432,1
1621,185.3,84.19999695,68.6999969,1095.875,3
387,185.5,86.09999847,91.3000031,1009.377,0
5659,187.2,83.09999847,87.5,891.323,4
1348,185.89999,84.5,88.8000031,1098.21,0
2169,196.60001,87.30000305,92.8000031,1014.047,1
6537,184.39999,84.5,89.1999969,986.3813,0
2897,183.5,83.59999847,88.5999985,825.486,4
10741,185.5,87.09999847,92.0,984.0467,0
5645,186.60001,58.5,87.8000031,1117.821,2
8619,184.10001,83.90000153,88.8000031,981.712,0
10386,185.2,87.80000305,92.0999985,979.3774,0
2458,185.10001,86.30000305,91.6999969,1001.323,0
3398,185.39999,58.19999695,87.9000015,1118.988,2
8261,184.2,83.59999847,88.5999985,1032.49,0
4402,186.3,86.80000305,75.0,1005.48,3
5418,201.5,83.0,87.3000031,1084.319,1
1235,198.89999,83.19999695,87.4000015,1010.545,1
2443,184.39999,85.19999695,70.1999969,1112.101,3
2362,185.2,60.09999847,89.5999985,1103.93,2
2771,183.10001,88.09999847,91.8000031,824.436,4
1740,183.7,84.30000305,89.3000031,985.214,0
5591,185.60001,83.0,67.5999985,1102.879,3
1536,184.0,58.09999847,87.3000031,1031.323,2
3007,182.2,84.90000153,69.6999969,1011.712,3
5407,186.60001,82.80000305,87.3000031,887.821,4
7775,185.3,84.59999847,89.8000031,1058.988,0
174,198.0,84.90000153,89.5999985,1032.49,1
5181,189.39999,83.30000305,68.5,1057.821,3
3967,185.10001,85.30000305,90.5,987.4319,0
9140,186.2,85.40000153,89.9000015,1108.599,0
5278,198.3,86.69999695,92.0,962.1011,1
2387,202.60001,86.40000153,91.4000015,1107.432,1
7012,186.2,86.09999847,91.3000031,1053.268,0
6101,188.8,83.30000305,87.8000031,1114.319,0
4869,185.5,83.30000305,87.9000015,1023.268,0
6140,185.60001,82.19999695,87.1999969,1113.152,0
4287,184.8,59.40000153,89.5999985,1005.875,2
1299,184.89999,83.80000305,68.5999985,1115.486,3
10646,184.10001,85.69999695,90.5,994.4358,0
5724,184.39999,83.5,88.1999969,1025.486,0
1195,184.10001,60.542239,90.452079,1005.48,2
5289,183.7,86.80000305,72.1999969,964.4358,3
5439,186.0,60.542239,90.452079,1005.48,2
812,189.60001,84.30000305,69.0,1112.101,3
4294,184.3,83.19999695,87.8000031,1012.879,0
544,186.3,84.40000153,89.0,1103.93,0
579,188.3,59.80000305,89.5999985,1116.654,2
5644,189.3,83.59999847,88.3000031,910.934,4
3905,183.3,86.40000153,91.5,982.8794,0
750,185.5,58.59999847,88.5999985,1034.825,2
1741,199.0,84.09999847,89.0999985,978.2101,1
5198,183.0,86.0,90.8000031,770.1556,4
7087,184.0,87.09999847,92.4000015,982.8794,0
120,184.8,89.0,93.1999969,1028.988,0
817,186.7,84.90000153,89.4000015,915.486,4
5436,185.60001,85.542239,90.452079,1005.48,0
2549,187.2,84.90000153,89.6999969,1057.821,0
9760,186.8,87.59999847,92.8000031,1049.766,0
10520,182.89999,84.59999847,89.0999985,1011.712,0
7377,184.8,85.40000153,91.0,984.0467,0
2978,184.5,85.09999847,90.4000015,820.934,4
8855,184.60001,86.80000305,91.9000015,977.0428,0
1710,181.2,84.30000305,89.0999985,992.1011,0
3131,186.0,83.30000305,88.3000031,901.712,4
1884,181.39999,85.0,69.5999985,982.8794,3
371,181.7,61.0,90.8000031,1030.156,2
4718,188.7,83.40000153,68.9000015,1092.49,3
4863,186.7,59.09999847,88.5,1027.821,2
2474,181.8,85.69999695,70.6999969,998.9883,3
4440,188.5,58.30000305,88.0,1109.766,2
2203,182.7,84.5,89.5999985,790.9338,4
7961,187.10001,84.30000305,89.0999985,1075.097,0
4617,183.7,84.90000153,69.4000015,979.3774,3
3799,200.3,85.19999695,90.1999969,1005.875,1
3978,183.8,59.19999695,89.6999969,985.214,2
2095,185.10001,84.30000305,89.5,1123.541,0
5559,183.60001,59.90000153,89.5999985,995.6031,2
3645,185.60001,83.90000153,89.0,880.934,4
1731,181.5,84.80000305,89.6999969,994.4358,0
7597,186.39999,84.69999695,89.5,1048.599,0
8193,185.2,83.90000153,88.6999969,1020.934,0
5824,203.39999,83.69999695,88.5,1109.766,1
