,TOP_HOT_AIR_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,CHAMBER_EXT_TEMP
2899,199.89999,68.5,815.214,58.59999847
9155,187.3,92.0999985,1101.712,87.40000153
7068,185.39999,91.1999969,988.5992,86.0
2446,186.10001,89.9000015,1108.599,84.90000153
3839,200.2,69.5999985,817.432,59.59999847
2551,200.8,69.3000031,849.766,59.80000305
2284,196.89999,68.4000015,801.323,58.69999695
4799,185.10001,89.4000015,1033.658,84.0
4043,201.3,67.5999985,787.4319,57.69999695
3473,200.39999,68.0999985,801.323,58.30000305
10270,188.2,90.5999985,1073.93,85.59999847
9684,186.0,90.5999985,1101.712,85.69999695
9763,186.7,93.1999969,1042.879,87.80000305
9997,184.7,90.5,1008.21,85.69999695
3779,182.8,89.0,1011.712,84.40000153
4063,182.2,87.1999969,1032.49,82.59999847
6611,182.3,86.8000031,989.7665,82.19999695
3832,201.60001,68.6999969,815.214,59.40000153
6626,186.7,87.5,1082.101,83.19999695
2513,184.89999,87.8000031,1052.101,83.19999695
2028,184.89999,88.0,1053.268,83.09999847
6080,182.7,90.3000031,1035.875,86.09999847
7679,185.8,89.3000031,993.2685,84.80000305
2864,185.8,88.5999985,1107.432,83.5
3632,188.2,88.8000031,1086.654,84.09999847
6006,182.7,91.0999985,988.5992,86.69999695
6177,186.5,85.4000015,1095.875,81.59999847
1979,200.10001,71.5,805.48,60.90000153
1923,196.60001,69.0999985,767.821,59.09999847
2581,200.8,69.8000031,760.9338,59.90000153
3728,185.0,89.6999969,1058.988,84.90000153
6286,182.60001,87.0,1085.486,81.90000153
5023,200.10001,71.4000015,808.21,61.09999847
10710,186.5,90.452079,1005.48,85.542239
940,200.89999,70.3000031,770.1556,60.0
7403,185.0,91.3000031,905.6031,86.0
5943,198.8,72.3000031,781.712,62.09999847
3034,184.0,85.3000031,1007.043,82.30000305
2420,187.39999,90.9000015,1106.265,85.5
4060,197.89999,68.8000031,840.545,59.59999847
11012,183.7,90.0999985,974.8249,85.0
2863,202.7,68.5,899.377,58.59999847
5445,183.3,92.0,972.4903,87.90000153
8751,184.7,90.1999969,968.9883,84.90000153
2975,200.3,70.0999985,809.377,59.59999847
9661,185.89999,93.5,1103.93,88.40000153
8655,184.5,91.6999969,1001.323,86.80000305
10281,188.60001,91.5999985,1079.766,86.40000153
539,187.5,90.6999969,1072.879,85.80000305
10137,185.39999,93.4000015,982.8794,87.80000305
4352,185.7,89.5,992.1011,84.5
2736,182.3,90.0999985,1002.49,85.0
7967,186.60001,88.5,1068.21,83.69999695
3173,201.39999,67.8000031,898.21,58.19999695
3243,187.0,90.452079,1005.48,85.542239
7893,185.0,87.4000015,1040.545,83.0
5838,200.3,68.0999985,905.097,58.59999847
7726,186.39999,89.5999985,1056.654,84.90000153
7238,184.2,89.1999969,987.4319,84.40000153
7578,183.89999,84.8000031,951.712,80.40000153
6248,185.2,85.3000031,1098.21,80.90000153
3979,198.39999,69.4000015,789.7665,59.19999695
8165,185.0,86.4000015,1008.21,82.19999695
4484,197.7,66.1999969,823.268,56.5
7249,183.5,89.5,972.4903,84.69999695
4419,202.39999,70.452079,759.7665,60.542239
8787,184.3,92.3000031,993.2685,87.0
5988,186.3,90.9000015,972.4903,85.90000153
7269,183.5,89.9000015,973.6576,84.90000153
4103,182.89999,86.9000015,1032.49,82.59999847
8352,183.3,90.6999969,968.9883,85.69999695
2882,201.8,68.5,902.879,59.0
888,185.7,91.1999969,981.712,86.0
5605,202.60001,68.6999969,916.654,59.0
3069,198.8,69.8000031,757.4319,60.30000305
9107,187.2,90.4000015,1145.486,85.90000153
3834,184.5,89.0,1005.875,84.19999695
4584,186.5,87.1999969,984.0467,82.69999695
10177,183.8,90.6999969,996.6537,86.19999695
1622,201.2,68.8000031,903.93,58.90000153
3359,201.2,68.9000015,800.156,58.40000153
515,188.5,88.8000031,1088.988,83.69999695
1177,197.0,69.5,787.4319,59.90000153
7178,186.39999,89.0999985,1001.323,84.30000305
4963,182.3,91.0999985,954.0467,86.5
2520,182.8,88.8000031,1040.545,83.90000153
3131,201.0,68.3000031,901.712,58.30000305
9285,184.10001,88.1999969,1034.825,83.40000153
431,184.60001,90.6999969,1003.658,85.59999847
11029,183.2,91.0999985,967.821,85.59999847
2152,183.3,90.6999969,1008.21,85.40000153
1689,181.60001,89.1999969,989.7665,84.19999695
5751,200.10001,69.0999985,832.49,59.19999695
1062,186.10001,90.0999985,1091.323,85.59999847
2770,181.7,90.452079,1005.48,85.542239
3313,199.89999,68.9000015,780.5447,59.0
781,197.8,67.0,823.268,57.59999847
1951,199.7,71.0,815.214,60.40000153
3371,199.39999,70.452079,805.48,60.542239
221,200.10001,70.5999985,775.9922,61.09999847
7063,184.8,90.6999969,994.4358,85.80000305
1481,183.8,88.9000015,1028.988,83.90000153
5276,199.8,72.1999969,767.821,61.59999847
9806,187.0,89.5999985,954.0467,84.59999847
1960,182.0,89.4000015,1011.712,84.80000305
4827,198.0,68.5,830.156,58.69999695
5156,188.8,88.4000015,1103.93,83.69999695
6511,183.10001,88.5999985,964.4358,83.80000305
4234,204.0,68.5,916.654,58.69999695
1947,197.8,70.1999969,810.545,60.40000153
2392,199.8,70.4000015,913.152,60.59999847
556,201.2,68.5999985,914.319,59.40000153
2679,181.8,91.5,992.1011,86.5
5228,183.10001,90.1999969,968.9883,85.40000153
6816,188.0,93.0999985,992.1011,87.80000305
10030,185.8,90.6999969,1016.265,85.40000153
5797,185.10001,88.5,952.8794,84.0
2140,185.0,90.6999969,1010.545,85.5
5516,200.10001,69.5,802.49,59.90000153
9213,182.8,89.3000031,1010.545,84.69999695
5206,185.8,91.6999969,968.9883,86.5
855,200.3,71.6999969,805.875,61.5
3582,199.10001,68.3000031,844.047,58.59999847
56,187.39999,91.0,1097.043,86.40000153
8621,184.10001,89.6999969,988.5992,84.59999847
6619,183.7,87.6999969,997.821,82.80000305
8559,182.60001,91.1999969,994.4358,86.69999695
10630,185.5,90.5999985,974.8249,86.30000305
10520,182.89999,89.0999985,1011.712,84.59999847
4380,198.3,68.5,775.9922,59.09999847
5609,185.7,88.5,1116.654,83.80000305
11045,184.3,90.5999985,920.5447,85.80000305
8997,184.10001,88.8000031,1003.658,83.80000305
4718,203.7,68.9000015,892.49,58.40000153
732,199.0,69.8000031,833.658,59.5
4608,184.0,88.5999985,988.5992,84.09999847
4046,200.7,68.0999985,794.4358,57.80000305
9999,183.8,90.3000031,1000.156,85.5
7750,186.0,89.0,1070.545,84.30000305
7198,184.8,92.0999985,952.8794,87.59999847
9173,187.0,93.1999969,1073.93,87.69999695
2690,197.7,71.4000015,795.6031,61.5
1630,185.2,88.8000031,1113.152,84.0
5785,197.3,68.5999985,778.2101,59.0
6353,185.39999,86.4000015,1106.265,81.90000153
1066,201.39999,70.5,885.486,60.5
2223,197.0,69.4000015,797.821,59.40000153
4829,185.10001,88.8000031,1045.097,83.69999695
5107,188.89999,89.3000031,1095.875,84.40000153
8977,184.89999,89.5999985,975.9922,84.69999695
3256,197.8,67.4000015,817.432,57.80000305
9383,187.3,90.9000015,1094.708,86.09999847
10548,182.8,88.6999969,1011.712,84.0
4881,183.2,88.5999985,1007.043,84.19999695
11259,185.3,91.6999969,1009.377,87.19999695
8882,184.10001,91.4000015,974.8249,86.80000305
2935,184.89999,88.5,989.7665,83.5
9134,187.0,90.6999969,1097.043,86.19999695
917,199.0,70.8000031,782.8794,60.59999847
4971,183.8,89.6999969,1000.156,85.09999847
5301,185.89999,92.4000015,959.7665,87.0
2688,198.89999,72.5999985,796.6537,62.59999847
1173,184.0,90.3000031,974.8249,85.09999847
5231,185.3,91.1999969,967.821,85.90000153
2071,199.39999,68.8000031,924.708,59.09999847
5963,184.0,91.8000031,993.2685,86.90000153
8786,184.3,91.9000015,984.0467,86.90000153
2639,202.39999,69.5999985,905.097,59.5
349,199.5,71.4000015,848.599,61.09999847
1910,198.7,69.3000031,780.5447,59.19999695
2103,184.2,88.5,1106.265,83.90000153
5537,183.5,89.3000031,990.9338,84.5
10358,189.89999,92.5999985,988.5992,88.0
4056,198.5,70.452079,805.48,60.542239
931,200.0,69.9000015,773.6576,60.09999847
4908,186.0,88.5999985,981.712,83.80000305
732,184.0,89.8000031,1033.658,84.5
6134,186.39999,86.1999969,1106.265,81.90000153
4447,203.39999,69.0999985,903.93,59.0
11610,184.8,88.5,1014.047,83.69999695
6708,186.89999,92.0,1007.043,87.40000153
5536,183.8,89.5999985,1008.21,84.80000305
1604,203.3,70.1999969,897.043,60.40000153
5122,186.89999,88.4000015,1101.712,84.19999695
7204,185.60001,92.5999985,949.3774,87.40000153
2875,186.8,88.8000031,1101.712,83.90000153
3794,183.39999,89.8000031,1010.545,85.09999847
10623,187.0,90.5,981.712,86.0
202,197.0,70.3000031,830.156,60.40000153
6564,183.0,91.1999969,1000.156,85.90000153
3673,186.0,89.0,1094.708,84.5
2713,198.3,69.9000015,785.214,60.0
7125,184.60001,92.6999969,988.5992,87.09999847
7717,185.39999,88.9000015,1048.599,84.09999847
2217,197.0,70.1999969,804.825,59.80000305
3008,196.89999,69.8000031,815.214,60.40000153
2068,184.10001,88.6999969,1113.152,84.19999695
984,197.7,70.452079,805.48,60.542239
10746,186.10001,92.0999985,984.0467,87.59999847
2922,200.3,69.0999985,793.2685,59.09999847
6442,183.8,86.9000015,1042.879,82.69999695
2687,185.2,93.0,1007.043,87.90000153
3263,184.60001,87.5999985,1001.323,82.19999695
10921,184.5,91.3000031,1009.377,86.5
3014,184.2,91.0999985,1005.875,86.09999847
10851,184.39999,89.8000031,988.5992,84.90000153
8509,182.5,90.1999969,1001.323,85.40000153
8684,184.3,89.9000015,1007.043,85.30000305
3193,186.2,88.6999969,1094.708,83.69999695
6224,184.7,85.9000015,1094.708,81.0
9641,187.10001,89.5999985,1105.097,85.0
4534,186.3,87.1999969,1028.988,82.19999695
4209,203.10001,68.8000031,923.541,58.69999695
3589,199.89999,67.3000031,831.323,58.19999695
2612,200.10001,69.5,907.432,59.69999695
5036,183.0,89.5,972.4903,84.0
3150,203.10001,68.3000031,907.432,58.40000153
3369,184.60001,87.0,975.9922,82.90000153
3506,200.8,70.6999969,793.2685,60.90000153
3528,181.8,87.4000015,1018.599,83.0
1582,187.0,88.5999985,1065.875,84.40000153
9450,185.3,93.0999985,985.214,88.19999695
801,203.2,69.5999985,876.265,60.0
11614,183.8,88.3000031,1016.265,84.0
1642,188.10001,89.5,1097.043,84.19999695
8587,183.7,89.3000031,1002.49,84.19999695
6191,186.39999,95.0,972.4903,85.542239
712,184.7,92.6999969,998.9883,87.19999695
11163,185.7,91.5999985,971.3229,86.59999847
3948,186.39999,90.0999985,988.5992,84.80000305
3353,200.7,69.0,785.214,59.09999847
2552,187.5,89.6999969,1039.377,84.69999695
6066,182.89999,91.4000015,972.4903,87.09999847
2666,182.10001,92.5,997.821,87.40000153
7090,183.89999,91.8000031,984.0467,86.69999695
1780,200.7,68.5,854.436,58.5
147,197.2,70.5,834.825,60.5
7331,185.7,89.1999969,1016.265,84.19999695
10352,188.3,92.0999985,982.8794,87.40000153
2381,187.60001,89.5999985,1114.319,84.80000305
2684,181.89999,92.8000031,1003.658,87.69999695
685,183.39999,90.9000015,993.2685,86.0
4490,185.89999,86.3000031,1024.436,81.80000305
761,198.7,66.8000031,834.825,57.19999695
3014,199.2,71.0999985,805.875,61.09999847
10814,186.39999,91.3000031,997.821,86.90000153
1622,186.2,88.8000031,1103.93,83.90000153
4115,182.8,87.8000031,1016.265,83.09999847
513,187.60001,88.5,1092.49,83.69999695
3167,185.8,87.5,1099.377,82.69999695
276,200.89999,72.6999969,811.712,62.30000305
2794,196.60001,69.3000031,825.486,59.80000305
1921,184.2,89.0999985,974.8249,84.09999847
4136,198.7,67.3000031,816.265,57.5
7686,185.60001,88.9000015,998.9883,84.80000305
2718,181.0,91.0999985,975.9922,85.5
2773,181.5,90.3000031,1028.988,85.59999847
1845,198.0,69.3000031,815.214,59.59999847
4907,201.3,68.4000015,808.21,58.80000305
5155,201.2,68.0999985,887.821,58.69999695
8333,185.60001,90.0999985,1016.265,84.59999847
3110,185.10001,90.452079,1005.48,85.542239
694,200.7,71.9000015,774.8249,61.59999847
3584,182.5,88.3000031,1038.21,83.40000153
8511,182.0,90.6999969,1007.043,85.69999695
6316,186.7,88.0999985,1093.541,83.30000305
7674,186.0,89.4000015,974.8249,85.09999847
3376,203.10001,70.452079,694.0467,60.542239
7213,186.2,91.1999969,980.5447,86.40000153
4134,184.7,87.1999969,1014.047,82.59999847
894,183.60001,90.0,977.0428,85.19999695
4683,201.7,68.6999969,862.49,59.0
4096,184.60001,87.6999969,1032.49,83.40000153
4804,183.3,88.5999985,1045.097,83.59999847
4418,186.2,90.452079,1005.48,85.542239
876,200.2,71.8000031,795.6031,61.69999695
7546,182.89999,88.5999985,992.1011,84.09999847
10551,183.3,88.5999985,995.6031,84.0
824,188.3,90.6999969,1116.654,85.59999847
1964,184.89999,90.6999969,1005.875,85.5
8148,186.89999,87.9000015,1009.377,83.40000153
3284,184.10001,88.1999969,992.1011,83.19999695
9757,186.5,92.1999969,1045.097,87.5
9984,186.10001,90.8000031,993.2685,85.90000153
372,198.0,70.8000031,830.156,61.09999847
5589,185.8,87.6999969,1099.377,83.09999847
7407,186.3,90.452079,1005.48,85.542239
5462,199.5,68.6999969,805.875,59.30000305
8201,183.8,88.5,1026.654,83.69999695
5083,201.10001,68.6999969,906.265,59.30000305
827,204.7,70.3000031,914.319,60.69999695
10684,185.10001,90.1999969,1055.486,85.90000153
3451,185.10001,88.5999985,1003.658,83.69999695
8020,185.60001,90.6999969,1034.825,85.80000305
10559,184.2,90.0999985,1004.825,85.0
5267,200.39999,71.3000031,772.4903,61.19999695
3518,183.2,87.5999985,1015.214,83.30000305
4210,186.2,88.1999969,1127.043,83.5
1991,199.5,69.1999969,858.988,58.69999695
7421,186.5,91.1999969,1020.934,86.30000305
3097,199.39999,69.5999985,766.7704,60.09999847
10083,185.89999,91.3000031,996.6537,86.19999695
9606,185.89999,90.4000015,1107.432,86.0
4476,188.10001,88.0,1091.323,83.59999847
9501,185.10001,90.5999985,1011.712,85.80000305
1755,183.2,89.5999985,979.3774,84.80000305
1665,199.39999,69.6999969,793.2685,59.90000153
1637,185.0,89.4000015,1115.486,84.30000305
4313,198.8,67.9000015,824.436,58.19999695
4246,186.39999,88.4000015,1118.988,84.0
9360,187.0,91.9000015,1106.265,87.19999695
8443,181.7,90.452079,1005.48,85.542239
5902,186.8,88.6999969,1115.486,84.30000305
485,199.5,68.5999985,888.988,58.90000153
1022,186.39999,88.3000031,1045.097,83.40000153
5302,184.0,92.1999969,970.1556,86.90000153
4010,201.0,68.0999985,795.6031,58.0
4936,182.8,90.452079,884.8249,85.542239
2137,199.3,70.8000031,878.599,60.19999695
1987,197.39999,68.8000031,846.265,59.40000153
355,200.7,71.6999969,848.599,61.30000305
2630,202.2,70.5999985,914.319,60.69999695
4373,183.39999,89.6999969,960.9338,84.90000153
8036,184.8,90.4000015,1010.545,85.40000153
649,182.3,91.5999985,951.712,87.09999847
10605,186.2,89.8000031,982.8794,85.19999695
4897,198.8,67.9000015,803.658,58.5
3237,185.60001,89.0999985,1108.599,84.30000305
1155,197.2,70.3000031,788.5992,60.09999847
784,185.10001,87.8000031,1018.599,83.0
2388,200.10001,70.9000015,912.101,61.19999695
2695,182.7,91.5,980.5447,86.09999847
4660,200.5,69.6999969,711.3229,60.30000305
5585,186.7,88.3000031,1102.879,84.09999847
1149,198.5,70.1999969,812.879,60.19999695
263,182.2,90.452079,1005.48,85.542239
4340,185.7,89.0,990.9338,84.30000305
4388,185.5,88.5999985,984.0467,83.90000153
10596,183.5,89.4000015,974.8249,84.80000305
6225,185.7,85.8000031,1094.708,81.5
8985,185.39999,90.4000015,986.3813,84.80000305
10383,186.89999,92.0999985,978.2101,87.19999695
5549,199.2,69.0,801.323,59.59999847
5379,187.39999,87.5999985,1108.599,83.0
2595,187.5,90.1999969,1080.934,85.09999847
3706,203.10001,69.3000031,876.265,58.90000153
11030,185.0,90.9000015,977.0428,85.80000305
1669,199.3,70.3000031,793.2685,60.09999847
1454,183.2,90.5999985,1042.879,85.5
2009,200.3,69.4000015,858.988,59.30000305
8611,182.7,89.5,986.3813,84.59999847
8489,184.0,91.3000031,982.8794,85.90000153
1266,185.8,90.0999985,1018.599,85.30000305
4573,200.8,68.1999969,781.712,58.30000305
5894,202.60001,67.9000015,910.934,58.69999695
5290,185.60001,92.3000031,955.214,86.80000305
8131,185.10001,88.5999985,1008.21,84.0
2645,199.7,69.0999985,908.599,59.30000305
8025,186.8,90.4000015,1008.21,85.30000305
3115,186.0,88.9000015,1079.766,84.5
10338,188.39999,90.452079,1005.48,85.542239
10292,188.60001,91.5,1075.097,86.90000153
9277,184.2,88.3000031,1025.486,83.59999847
1805,201.0,70.452079,805.48,60.542239
10690,187.0,89.4000015,1068.21,85.19999695
5022,200.3,71.0999985,801.323,60.90000153
2225,183.89999,89.4000015,1011.712,84.09999847
4522,185.89999,87.1999969,1026.654,82.59999847
3245,199.3,68.3000031,803.658,58.40000153
750,185.5,88.5999985,1034.825,83.59999847
4270,203.3,68.8000031,910.934,59.0
11678,186.3,91.5,1025.486,87.09999847
10514,183.0,90.6999969,1018.599,85.59999847
10060,186.0,90.5,1014.047,85.30000305
10942,184.2,90.9000015,1027.821,86.19999695
6018,185.0,92.5999985,962.1011,87.30000305
9410,184.0,91.9000015,1010.545,87.59999847
8186,187.0,88.9000015,986.3813,84.19999695
1325,186.2,89.1999969,1108.599,84.40000153
258,198.39999,67.6999969,805.48,58.5
10185,183.60001,91.3000031,997.821,85.90000153
11506,187.7,92.5999985,1084.319,87.90000153
7663,187.5,90.5,985.214,85.80000305
1129,181.8,89.5,1007.043,84.80000305
148,198.7,70.5,826.654,60.59999847
7318,183.3,89.0,1014.047,84.09999847
7054,186.0,90.3000031,996.6537,85.40000153
3807,183.5,90.5999985,985.214,85.59999847
6168,189.39999,85.9000015,1095.875,81.59999847
11239,186.60001,91.5,1002.49,86.69999695
7547,182.89999,88.8000031,996.6537,83.80000305
11769,184.60001,91.8000031,1004.825,87.19999695
8405,182.0,89.3000031,1001.323,84.5
1345,186.60001,89.0,1094.708,84.59999847
4768,183.8,89.5,996.6537,84.19999695
309,197.7,72.5,818.599,62.19999695
351,181.60001,90.9000015,1042.879,86.0
365,197.3,71.4000015,837.043,61.5
9306,183.5,87.9000015,1061.323,83.5
5091,203.0,69.6999969,910.934,59.40000153
11382,187.0,90.8000031,1047.432,86.30000305
4492,199.2,67.1999969,825.486,57.09999847
5974,184.39999,90.9000015,995.6031,85.90000153
3998,185.0,88.3000031,993.2685,83.19999695
6067,184.7,91.4000015,970.1556,86.5
6245,185.10001,85.0999985,1093.541,80.59999847
2122,200.8,69.5999985,909.766,59.30000305
1711,183.0,89.0,985.214,83.80000305
4118,182.89999,87.5,1012.879,83.0
2623,187.8,90.8000031,1101.712,85.80000305
894,198.60001,70.0,777.0428,60.19999695
3341,200.7,69.1999969,785.214,59.40000153
2647,201.3,70.0,903.93,60.0
11211,187.10001,93.4000015,980.5447,88.19999695
10531,184.3,89.3000031,1015.214,84.30000305
7770,185.39999,89.4000015,1069.377,84.40000153
3084,200.8,70.0,764.4358,60.40000153
3197,200.8,68.3000031,910.934,58.5
4553,198.89999,68.1999969,802.49,58.30000305
10637,185.3,91.6999969,981.712,87.40000153
2755,198.0,71.0999985,802.49,60.80000305
2092,186.5,89.8000031,1116.654,84.69999695
4432,201.89999,68.5,905.097,59.19999695
9782,188.39999,89.1999969,1092.49,84.30000305
4786,200.89999,67.9000015,824.436,58.09999847
4530,186.3,87.4000015,1022.101,82.40000153
3008,181.89999,89.8000031,1015.214,85.40000153
2195,182.8,89.5,995.6031,84.69999695
1407,183.7,90.3000031,1002.49,85.59999847
5101,203.0,68.8000031,912.101,59.0
1420,197.39999,71.8000031,785.214,61.5
8501,181.8,91.0,986.3813,86.09999847
412,200.5,70.0,807.043,59.90000153
10619,186.7,90.3000031,981.712,86.0
7773,185.3,89.5,1070.545,84.90000153
3228,187.10001,89.8000031,1102.879,84.69999695
1513,196.2,67.6999969,822.101,58.19999695
3544,184.8,90.452079,1005.48,85.542239
5033,185.10001,88.9000015,975.9922,84.09999847
3874,184.2,85.9000015,1062.49,81.5
3833,184.0,89.0999985,1001.323,84.09999847
5552,199.2,70.0,796.6537,60.0
2458,185.10001,91.6999969,1001.323,86.30000305
7442,187.89999,88.5,1098.21,83.59999847
3846,199.7,68.6999969,815.214,58.80000305
5598,202.8,67.9000015,912.101,58.19999695
10230,185.10001,90.452079,1005.48,85.542239
10872,183.8,90.452079,1005.48,85.542239
1116,197.0,70.0999985,796.6537,60.30000305
7245,183.0,89.3000031,986.3813,84.19999695
1627,202.89999,68.9000015,909.766,59.09999847
3080,183.39999,89.6999969,964.4358,85.40000153
10692,186.8,89.6999969,1063.658,85.19999695
10687,185.60001,89.5,1071.712,85.09999847
4048,183.3,87.3000031,989.7665,82.80000305
7656,186.89999,90.1999969,977.0428,85.80000305
7119,184.5,91.8000031,982.8794,86.59999847
2646,184.7,89.5,1102.879,84.69999695
1756,183.8,90.4000015,982.8794,84.80000305
860,185.39999,91.4000015,995.6031,86.59999847
11732,185.0,90.0,1020.934,85.5
7598,185.0,89.3000031,1047.432,84.5
11117,187.10001,93.0,996.6537,88.59999847
8001,185.5,89.5999985,1068.21,84.30000305
639,185.3,91.0999985,993.2685,85.69999695
4967,183.39999,89.9000015,1008.21,84.90000153
239,198.8,70.0,789.7665,60.5
8550,182.89999,90.6999969,985.214,85.90000153
8688,184.3,91.1999969,1011.712,86.40000153
643,182.3,91.9000015,986.3813,86.80000305
2426,187.89999,91.5,1109.766,86.0
8999,185.60001,88.5999985,1000.156,83.69999695
6084,186.7,89.5999985,1106.265,84.90000153
3751,183.7,89.0,1032.49,84.09999847
4268,186.8,88.5,1108.599,83.59999847
172,197.10001,69.4000015,822.101,59.40000153
2181,184.10001,90.452079,1005.48,85.542239
5380,202.39999,68.4000015,903.93,58.40000153
5737,187.10001,88.8000031,1030.156,83.90000153
4889,198.3,68.5,817.432,59.09999847
1188,182.0,89.8000031,980.5447,84.59999847
5061,185.10001,90.8000031,985.214,85.59999847
2130,200.39999,70.3000031,905.097,59.80000305
9582,188.0,89.1999969,1011.712,84.30000305
11672,186.3,91.0999985,1015.214,86.90000153
